  4.25969E+12  1.36316E+00  7.38717E+06  4.86976E+05
  4.29083E+12  1.35837E+00  7.37633E+06  4.78934E+05
  4.32254E+12  1.35368E+00  7.37149E+06  4.70612E+05
  4.35482E+12  1.34905E+00  7.37495E+06  4.63138E+05
  4.38767E+12  1.34485E+00  7.37229E+06  4.56810E+05
  4.42112E+12  1.34132E+00  7.35421E+06  4.50513E+05
  4.45517E+12  1.33907E+00  7.32920E+06  4.43797E+05
  4.48984E+12  1.33620E+00  7.30884E+06  4.37400E+05
  4.52512E+12  1.33225E+00  7.29462E+06  4.32060E+05
  4.56105E+12  1.32787E+00  7.27073E+06  4.27414E+05
  4.59761E+12  1.32424E+00  7.24477E+06  4.22251E+05
  4.63484E+12  1.32090E+00  7.22347E+06  4.15971E+05
  4.67274E+12  1.31740E+00  7.21224E+06  4.09544E+05
  4.71132E+12  1.31406E+00  7.20244E+06  4.03435E+05
  4.75059E+12  1.31078E+00  7.18643E+06  3.97439E+05
  4.79058E+12  1.30775E+00  7.16507E+06  3.91109E+05
  4.83128E+12  1.30416E+00  7.13933E+06  3.84233E+05
  4.87271E+12  1.30031E+00  7.10624E+06  3.77483E+05
  4.91489E+12  1.29632E+00  7.06980E+06  3.71462E+05
  4.95783E+12  1.29328E+00  7.03116E+06  3.66340E+05
  5.00154E+12  1.29004E+00  6.99296E+06  3.61842E+05
  5.04604E+12  1.28690E+00  6.96137E+06  3.57885E+05
  5.09133E+12  1.28381E+00  6.93417E+06  3.54399E+05
  5.13745E+12  1.28143E+00  6.90103E+06  3.51523E+05
  5.18439E+12  1.27950E+00  6.87773E+06  3.49116E+05
  5.23218E+12  1.27687E+00  6.86378E+06  3.47020E+05
  5.28083E+12  1.27359E+00  6.84592E+06  3.44588E+05
  5.33036E+12  1.27047E+00  6.82543E+06  3.41513E+05
  5.38078E+12  1.26761E+00  6.81224E+06  3.38528E+05
  5.43210E+12  1.26555E+00  6.80443E+06  3.35435E+05
  5.48435E+12  1.26332E+00  6.79760E+06  3.32906E+05
  5.53754E+12  1.26166E+00  6.78424E+06  3.31434E+05
  5.59168E+12  1.26063E+00  6.77411E+06  3.30097E+05
  5.64680E+12  1.25982E+00  6.77216E+06  3.28887E+05
  5.70292E+12  1.25729E+00  6.77490E+06  3.27686E+05
  5.76004E+12  1.25374E+00  6.77260E+06  3.25935E+05
  5.81819E+12  1.25019E+00  6.76733E+06  3.23603E+05
  5.87739E+12  1.24775E+00  6.75847E+06  3.21040E+05
  5.93765E+12  1.24590E+00  6.74313E+06  3.18140E+05
  5.99900E+12  1.24358E+00  6.71896E+06  3.15113E+05
  6.06145E+12  1.24124E+00  6.69727E+06  3.12076E+05
  6.12503E+12  1.23840E+00  6.67406E+06  3.08834E+05
  6.18975E+12  1.23553E+00  6.64625E+06  3.05399E+05
  6.25564E+12  1.23288E+00  6.62424E+06  3.01571E+05
  6.32271E+12  1.23011E+00  6.60907E+06  2.97806E+05
  6.39099E+12  1.22747E+00  6.58865E+06  2.93729E+05
  6.46050E+12  1.22532E+00  6.55344E+06  2.89776E+05
  6.53125E+12  1.22324E+00  6.51358E+06  2.86687E+05
  6.60329E+12  1.22127E+00  6.47423E+06  2.84141E+05
  6.67662E+12  1.21922E+00  6.44897E+06  2.81792E+05
  6.75127E+12  1.21678E+00  6.43514E+06  2.79456E+05
  6.82726E+12  1.21341E+00  6.41701E+06  2.77048E+05
  6.90462E+12  1.21049E+00  6.38455E+06  2.74760E+05
  6.98338E+12  1.20907E+00  6.35522E+06  2.73011E+05
  7.06355E+12  1.20858E+00  6.33305E+06  2.71435E+05
  7.14516E+12  1.20774E+00  6.30790E+06  2.69396E+05
  7.22824E+12  1.20565E+00  6.28719E+06  2.66712E+05
  7.31282E+12  1.20308E+00  6.26272E+06  2.64164E+05
  7.39892E+12  1.20111E+00  6.25500E+06  2.62064E+05
  7.48657E+12  1.19940E+00  6.25980E+06  2.60418E+05
  7.57580E+12  1.19740E+00  6.25629E+06  2.58778E+05
  7.66664E+12  1.19571E+00  6.24082E+06  2.56830E+05
  7.75911E+12  1.19432E+00  6.21876E+06  2.54760E+05
  7.85324E+12  1.19289E+00  6.19939E+06  2.52864E+05
  7.94907E+12  1.19152E+00  6.18552E+06  2.51058E+05
  8.04663E+12  1.19070E+00  6.16718E+06  2.49486E+05
  8.14594E+12  1.18993E+00  6.14345E+06  2.47871E+05
  8.24703E+12  1.18853E+00  6.09802E+06  2.45824E+05
  8.34995E+12  1.18638E+00  6.04168E+06  2.42910E+05
  8.45472E+12  1.18396E+00  5.96522E+06  2.39712E+05
  8.56137E+12  1.18220E+00  5.90015E+06  2.36338E+05
  8.66995E+12  1.18001E+00  5.83132E+06  2.33468E+05
  8.78048E+12  1.17904E+00  5.80095E+06  2.30907E+05
  8.89300E+12  1.17462E+00  5.73140E+06  2.27577E+05
  9.00754E+12  1.17723E+00  5.71987E+06  2.27724E+05
  9.12415E+12  1.15159E+00  5.28439E+06  2.08708E+05
